university,ouac_code,program_name,status,admission_grade,admission_date,supplemental_required,supp_notes,comments
York,YBA,Schulich BBA,Offer,96,5/4/2026,,"3 ECs on leadership profile (Club, Volunteering, Part-time job), bombed the video interview",
York,YBA,Schulich BBA,Offer,93.8,5/4/2026,,"startup(raised 30k USD), TKS, DECA, lifeguard/instructor job",
York,YBA,Schulich BBA,Offer,93.5,5/4/2026,,"businesses, programs stuff like that",make sure ur grade is good cause ur supp app basically doesn't matter. they lie about the 50/50 thing fs.
York,YBA,Schulich BBA,Offer,92.5,5/4/2026,,"I lit did at 11:48 but since i thinking id get in i was super relaxed and chill and my interview went rlly well. 10/10. I had good ECs stuco, deca. since i was more calm, my responses were very clear and detailed",
York,YBA,Schulich BBA,Offer,92.17,5/4/2026,,,
York,YBA,Schulich BBA,Offer,92.16,5/4/2026,,,
York,YBA,Schulich BBA,Offer,92,5/4/2026,,"Auto detailing business, Best Buddies Club, Taekwondo instructor/volunteer, DECA, McDonald's employee.",French immersion student
York,YBA,Schulich BBA,Offer,92,5/4/2026,,"SOMA MUN award, VP Production JA, Track and Swim Team",
York,YBA,Schulich BBA,Offer,91.8,5/4/2026,,"Tutoring work, DECA (provs), band, student TA for gr. 6-8 French.","idk how i got it, lowk bs'd everything. KIRA was probably strong"
York,YBA,Schulich BBA,Offer,91.7,5/4/2026,,"MUN, treasurer, DECA, Track and field","Blanked out on 1 question,"
York,YBA,Schulich BBA,Deferred,95,5/5/2026,,Lots of clubs and volunteering,Deferred to commerce
York,YBA,Schulich BBA,Offer,93.3,5/5/2026,,"music related ecs, club execs, community volunteering. filled out 4/5 activities on the profile","as long as you don't talk sht on the supp app and have 92+ avg, you'll def get in"
York,YBA,Schulich BBA,Offer,93.15,5/5/2026,,"Volunteered at lots of summer camp including UTSC , part of the junior volleyball team in HS",My adv function was 98 and calc midterm was a 96
York,YBA,Schulich BBA,Offer,92.5,5/5/2026,,"Canadian National Level Athlete, TDSB Volunteer Work",Don't overthink your sup app it's as important if not more than your actual grades
York,YBA,Schulich BBA,Offer,92.17,5/5/2026,,"5/5 ECs, nonprofit founder, hospital accounting volunteer, student affinity group leader and treasurer, DECA finance VP",
York,YBA,Schulich BBA,Offer,92.16,5/5/2026,,"Self-made 6 figure profit buisness, President of Investing club, Co-captain of Cross Country Team",
York,YBA,Schulich BBA,Offer,96,5/6/2026,,"cofounder fitness club, in spain 200 hours helping teens learn english, 4 years working for spirit of math schools as Senior AT",calc and adv func was ib
York,YBA,Schulich BBA,Rejected,83.5,5/22/2026,,Kira went well,One low math mark sold me
York,YBG,Global Political Studies,Offer,94,12/8/2025,,,
York,YBG,Global Political Studies,Offer,85,1/19/2026,,,
York,YBH,Business Econnomics (BA),Offer,78.67,12/10/2025,,,
York,YBK,Financial and Business Economics (BA),Offer,96,11/5/2025,,,
York,YBK,Financial and Business Economics (BA),Offer,92.33,12/10/2025,,,"$2,000 scholarship"
York,YDD,Mathematics (BA),Offer,89.67,12/9/2025,,,
York,YDD,Mathematics (BA),Offer,98,12/10/2025,,,$3500 scholarship! Good luck everyone!
York,YDE,Mathematics (BSc),Offer,91.5,4/22/2026,,,
York,YEB,Cinema & Media Arts (BA),Offer,92,1/7/2026,,,
York,YFB,Commerce,Offer,94,11/14/2025,,,
York,YFB,Commerce (Management),Offer,93,12/8/2025,,,
York,YFB,Commerce (Management),Offer,91.5,12/8/2025,,,
York,YFB,Commerce (Finance),Offer,93,12/9/2025,,,
York,YFB,Commerce,Offer,91,12/9/2025,,,$1000 scholarship not expecting this
York,YFB,Commerce (Finance),Offer,90,12/9/2025,,,
York,YFB,Commerce (Finance),Offer,85,12/9/2025,,,Adv Func dropping my mark from a 90 T_T
York,YFB,Commerce (Business Technology Management),Offer,82,12/9/2025,,,$1500 scholarship
York,YFB,Commerce,Offer,92.33,12/10/2025,,,"$2,000 scholarship"
York,YFB,Commerce (Accounting),Offer,86.83,12/10/2025,,,
York,YFB,Commerce,Offer,89,12/22/2025,,,
York,YFB,Commerce (Finance),Offer,,1/7/2026,,,35/45 IB Predicted; $1500 Entrance Scholarship and 9.00 Credits
York,YFB,Commerce (Management),Offer,90.83,2/23/2026,,,
York,YFB,Commerce,Offer,87,2/24/2026,,,1500 entry scholarship
York,YFB,Commerce (Accounting),Offer,81,6/6/2026,,,
York,YFD,Business and Society,Offer,78.67,12/10/2025,,,
York,YFE,Economics,Offer,93,12/9/2025,,,
York,YFE,Economics,Offer,90.17,12/9/2025,,,
York,YFE,Economics,Offer,96,12/10/2025,,,
York,YFF,Communication and Media Studies,Offer,97,10/10/2025,,,
York,YFF,Communication and Media Studies,Offer,90.01,10/17/2025,,,
York,YFK,Concurrent Education (History),Rejected,96.83,5/8/2026,,"Didn’t do that good, I didn’t have much experience so that set me back.","Got accepted to the faculty of arts and humanities, got rejected by faculty of education."
York,YFL,Human Resources Management,Offer,90,12/10/2025,,,
York,YFM,Information Technology,Offer,85.5,1/22/2026,,,
York,YFS,Social work,Offer,84,12/10/2025,,,
York,YFT,Law and Society,Offer,88.83,12/8/2025,,,
York,YFT,Law and Society,Offer,90.67,12/9/2025,,,
York,YFT,Law and Society,Offer,90.33,12/9/2025,,,
York,YFT,Law and Society,Offer,86.5,12/9/2025,,,
York,YFT,Law and Society,Offer,86,12/10/2025,,,
York,YFT,Law and Society,Offer,93.17,12/11/2025,,,$2000 scholarship
York,YFT,Law and Society,Offer,89.16,3/1/2026,,,
York,YFX,Childhood youth care,Offer,84,12/10/2025,,,
York,YFZ,Criminology,Offer,96.33,12/9/2025,,,"IB (HL Math AA, HL English Lit, HL Chemistry, SL Physics, SL Economics, SL French B)"
York,YFZ,Criminology,Offer,87,12/10/2025,,,
York,YFZ,Criminology,Offer,85,12/10/2025,,,
York,YFZ,Criminology,Offer,83,12/16/2025,,,
York,YGF,French Studies at Glendon,Offer,90,12/8/2025,,,
York,YGI,International Studies,Offer,87.2,3/9/2026,,,
York,YGJ,Concurrent Education - French Studies (FSL BEd),Offer,91,5/5/2026,,,
York,YGQ,Political Science at Glendon,Offer,90,12/8/2025,,,
York,YGQ,Political Science,Offer,88.67,12/17/2025,,,
York,YH,Music (BFA),Offer,95.5,2/10/2026,,,"$2000 scholarship. I was actually pre-selected and handed a letter at my audition, but it took a few weeks to get the official offer. I also took 1 AP."
York,YHA,Psychology,Offer,93,12/8/2025,,,
York,YHA,Health - Psychology (BA),Offer,92,12/8/2025,,,
York,YHA,Psychology (BA),Offer,90.17,12/8/2025,,,
York,YHA,Ethics and Political Philosophy,Offer,99,12/9/2025,,,
York,YHA,Psychology (BA),Offer,94,12/10/2025,,,
York,YHA,Psychology (BA),Offer,84,12/10/2025,,,
York,YHB,Psychology (BSc),Offer,96,12/8/2025,,,
York,YHB,Psychology (BSc),Offer,87.33,12/8/2025,,,
York,YHB,Psychology (BSc),Offer,92,12/9/2025,,,$2000 scholarship
York,YHB,Psychology (BSc),Offer,94,12/10/2025,,,
York,YHB,Psychology (BSc),Offer,91,12/10/2025,,,
York,YHB,Psychology (BSc),Offer,91,12/10/2025,,,
York,YHB,Psychology (BSc),Offer,83.5,12/10/2025,,,$1000 entrance scholarship included
York,YHB,Psychology (BSc),Offer,83.33,12/10/2025,,,
York,YHB,Psychology (BSc),Offer,80,1/6/2026,,,
York,YHB,Psychology (BSc),Offer,90.5,1/22/2026,,,
York,YHC,Kinesiology & Health Science,Offer,90.5,12/10/2025,,,
York,YHD,Kinesiology & Health Science,Offer,92,12/5/2025,,,
York,YHD,Kinesiology & Health Science,Offer,94,12/8/2025,,,
York,YHD,Kinesiology & Health Science,Offer,93,12/8/2025,,,
York,YHD,Kinesiology & Health Science,Offer,92.83,12/8/2025,,,
York,YHD,Kinesiology & Health Science,Offer,92.6,12/8/2025,,,
York,YHD,Kinesiology & Health Science,Offer,85.5,12/8/2025,,,gl all !!!!
York,YHD,Kinesiology & Health Science,Offer,97.5,12/9/2025,,,Scholarship: $3500
York,YHD,Kinesiology & Health Science,Offer,97,12/9/2025,,,
York,YHD,Kinesiology & Health Science,Offer,96.5,12/9/2025,,,"3 gr11 marks and 3 gr12 mid terms, 3.5k scholarship"
York,YHD,Kinesiology & Health Science,Offer,96,12/9/2025,,,3.5k scholarship.
York,YHD,Kinesiology & Health Science,Offer,93.85,12/9/2025,,,"3 grade 12 marks and rest from grade 11 - $2,000 scholarship"
York,YHD,Kinesiology & Health Science,Offer,92.33,12/9/2025,,,$2000 entrance scholarship
York,YHD,Kinesiology & Health Science,Offer,91.5,12/9/2025,,,
York,YHD,Kinesiology & Health Science,Offer,83,12/9/2025,,,A current part time student!
York,YHD,Kinesiology & Health Science,Offer,93.17,12/10/2025,,,$2000 entrance scholarship
York,YHD,Kinesiology & Health Science,Offer,87.5,12/10/2025,,,
York,YHD,Kinesiology & Health Science,Offer,86,12/10/2025,,,entrance scholarship
York,YHD,Kinesiology & Health Science,Offer,86,12/10/2025,,,$1500 entrance scholarship
York,YHD,Kinesiology & Health Science,Offer,96,12/11/2025,,,
York,YHD,Kinesiology & Health Science,Offer,84,12/18/2025,,,
York,YHD,Kinesiology & Health Science,Offer,89.33,1/6/2026,,,
York,YHD,Kinesiology & Health Science,Offer,80,1/6/2026,,,
York,YHD,Kinesiology & Health Science,Offer,97.33,1/13/2026,,,
York,YHD,Kinesiology & Health Science,Offer,86,2/10/2026,,,
York,YHD,Kinesiology & Health Science,Offer,87,2/25/2026,,,
York,YHD,Kinesiology & Health Science,Offer,86.88,5/5/2026,,,
York,YHD,Kinesiology & Health Science,Offer,82,5/29/2026,,,
York,YHE,Health Studies,Offer,83,12/9/2025,,,
York,YHE,Health Studies,Offer,96,12/11/2025,,,
York,YHE,Health Studies,Offer,93.8,3/18/2026,,,
York,YHR,Psychology (BA),Offer,92,12/8/2025,,,
York,YHR,Concurrent Education,Offer,92.66,5/5/2026,,,
York,YHR,Concurrent Ed (I/S),Offer,91.3,5/5/2026,,"900+ hrs experience total, 400 relevant, max word count",
York,YHR,Concurrent Education,Offer,83.77,5/7/2026,,"39 volunteer hours, 127 hours for ""work experience with age groups not specific to certification level.","Full IB. Your average does not matter, this is just what I used for my main program. Did Mathematics for Education if you're curious, that should be on the spreadsheet too. My hours honestly is pretty unimpressive and I didn't think I'd get in, looking back I think I only got in thanks to my personal statement which looking back genuinely feels like a rant more than anything. (I don't think it's good.) Feel free to DM me on Discord (probablyfelix) for any questions, I'm happy to answer any time. Even if the year's 2035.   One last thing for if you're viewing this spreadsheet not as a Grade 12: if you know how to swim, get your First Aid and National Lifeguard certifications and become a swim instructor. Extremely easy way to get money, get a recc letter (that's where one of mine came from, anyways) and lets you farm tons of hours to put onto your SIF."
York,YHT,Global Health,Offer,80.83,5/27/2026,,,
York,YHU,Neuroscience (Psychology),Offer,87.66,12/9/2025,,,
York,YHV,"Cities, Regions, Planning",Offer,93.67,12/8/2025,,,crazy work 3/3
York,YHV,"Cities, Regions, Planning",Offer,91.2,12/8/2025,,,2k scholarship !!
York,YHV,"Cities, Regions, Planning",Offer,84,1/20/2026,,,
York,YHW,Nursing (Direct Entry),Offer,95.83,12/8/2025,,,
York,YHW,Nursing (Direct Entry),Offer,94.63,12/8/2025,,,
York,YHW,Nursing (Direct Entry),Offer,93.67,12/8/2025,,,IB and have all my grade 12 courses
York,YHW,Nursing (Direct Entry),Offer,93.33,12/8/2025,,,
York,YHW,Nursing (Direct Entry),Offer,93,12/8/2025,,,
York,YHW,Nursing (Direct Entry),Offer,93,12/8/2025,,,
York,YHW,Nursing (Direct Entry),Offer,90,12/8/2025,,,2k scholarship
York,YHW,Nursing (Direct Entry),Offer,97,12/9/2025,,,
York,YHW,Nursing (Direct Entry),Offer,93.85,12/9/2025,,,"$2,000 scholarship"
York,YHW,Nursing (Direct Entry),Offer,92,12/9/2025,,,$2000 scholarship
York,YHW,Nursing (Direct Entry),Offer,91.8,12/9/2025,,,$2000 Scholarship :>
York,YHW,Nursing (Direct Entry),Offer,90,12/9/2025,,,
York,YHW,Nursing (Direct Entry),Offer,,12/9/2025,,,"$2000 scholarship, Grade 11: 89.55%, Grade 12: 90.00"
York,YHW,Nursing (Direct Entry),Offer,94.1,12/10/2025,,,
York,YHW,Nursing (Direct Entry),Offer,94.17,12/11/2025,,,
York,YHW,Nursing (Direct Entry),Offer,90,12/11/2025,,,
York,YHW,Nursing (Direct Entry),Offer,96.5,12/15/2025,,,
York,YHW,Nursing (Direct Entry),Offer,93.7,12/15/2025,,,
York,YHW,Nursing (Direct Entry),Offer,91.2,12/22/2025,,,
York,YHW,Nursing (Direct Entry),Offer,93.62,12/23/2025,,,
York,YHW,Nursing (Direct Entry),Offer,93.33,1/7/2026,,,
York,YHW,Nursing (Direct Entry),Offer,91.16,1/7/2026,,,
York,YHW,Nursing (Direct Entry),Offer,91.8,1/9/2026,,,$2000 entrance scholarship
York,YHW,Nursing (Direct Entry),Offer,90,1/23/2026,,,Got entrance scholarship
York,YHW,Nursing (Direct Entry),Offer,91.33,2/5/2026,,,
York,YHW,Nursing (Direct Entry),Offer,90.5,2/9/2026,,,
York,YHW,Nursing (Direct Entry),Offer,94.5,2/23/2026,,,
York,YHW,Nursing (Direct Entry),Offer,91,2/23/2026,,,
York,YHW,Nursing (Direct Entry),Offer,91,2/23/2026,,,
York,YHW,Nursing (Direct Entry),Offer,90.5,2/23/2026,,,
York,YHW,Nursing (Direct Entry),Offer,93,2/24/2026,,,
York,YHW,Nursing (Direct Entry),Offer,91,2/24/2026,,,
York,YHW,Nursing (Direct Entry),Offer,91,3/4/2026,,,Entrance Scholarship
York,YHW,Nursing (Direct Entry),Offer,92,3/13/2026,,,
York,YHW,Nursing (Direct Entry),Offer,88,3/17/2026,,,
York,YHW,Nursing (Direct Entry),Offer,88.6,3/21/2026,,,
York,YHW,Nursing (Direct Entry),Offer,90.67,4/1/2026,,,
York,YHW,Nursing (Direct Entry),Offer,86.83,4/1/2026,,,
York,YHW,Nursing (Direct Entry),Offer,85,4/1/2026,,,
York,YHW,Nursing (Direct Entry),Offer,91,4/2/2026,,,
York,YHW,Nursing (Direct Entry),Offer,88.83,4/2/2026,,,
York,YHW,Nursing (Direct Entry),Offer,89.2,4/3/2026,,,$1500 Entrance Scholarship
York,YHW,Nursing (Direct Entry),Offer,89,4/3/2026,,,
York,YHW,Nursing (Direct Entry),Offer,87,4/6/2026,,,
York,YHW,Nursing (Direct Entry),Offer,90,4/13/2026,,,
York,YHW,Nursing (Direct Entry),Offer,93.33,5/4/2026,,,
York,YHW,Nursing (Direct Entry),Offer,91,5/4/2026,,,
York,YHW,Nursing (Direct Entry),Offer,90.5,5/4/2026,,,
York,YHW,Nursing (Direct Entry),Offer,90.17,5/4/2026,,,
York,YHW,Nursing (Direct Entry),Offer,90,5/4/2026,,,
York,YHW,Nursing (Direct Entry),Offer,87.5,5/4/2026,,,
York,YHW,Nursing (Direct Entry),Offer,86.7,5/4/2026,,,You can do it! :)
York,YHW,Nursing (Direct Entry),Offer,90.67,5/7/2026,,,
York,YHW,Nursing (Direct Entry),Offer,90.5,5/14/2026,,,
York,YHW,Nursing (Direct Entry),Offer,87.33,5/16/2026,,,entrance scholarship for 1.5k
York,YHW,Direct Entry Nursing,Offer,89,5/21/2026,,,
York,YHW,Nursing (Direct Entry),Rejected,80.83,5/28/2026,,,
York,YHY,"Health Policy, Management, and Digital Health (BHS)",Offer,,12/9/2025,,,Health Care -88% Visual Arts -80% Grade 12 English -80%  Functions -70% Biology -68%
York,YJE,Integrative Arts,Offer,92,12/10/2025,,,
York,YMA,Sport Management,Offer,90.17,12/9/2025,,,
York,YMA,Sport Management,Offer,81,1/21/2026,,,
York,YMA,Sport Management,Offer,79.17,5/4/2026,,,
York,YMC,Commerce (Entrepreneurship and Innovation),Offer,78,12/11/2025,,,
York,YME,Creative Technologies,Offer,90.5,12/9/2025,,,$2K scholarship
York,YMF,Computer Science for Software Development (BASc),Offer,79,12/16/2025,,,
York,YMG,First Year Engineering Core Program,Offer,91.33,12/12/2025,,,
York,YMG,First Year Engineering Core Program,Offer,84.67,1/7/2026,,,
York,YMG,First Year Engineering Core Program,Offer,90.5,4/13/2026,,,
York,YMH,First Year Science Program,Offer,75.5,12/23/2025,,,
York,YMS,Statistics,Offer,95,12/8/2025,,,$2000 entry scholarship.
York,YMS,Statistics,Offer,94.8,12/8/2025,,,
York,YPC,Mathematics for Education,Offer,84.5,1/7/2026,,,
York,YPD,Actuarial Science,Offer,95,12/8/2025,,,$2000 entry scholarship.
York,YPD,Actuarial Science,Offer,93,12/8/2025,,,
York,YPD,Actuarial Science,Offer,84,12/9/2025,,,
York,YPD,Actuarial Science,Offer,85,1/5/2026,,,
York,YPQ,Mathematics for Education,Offer,82.5,5/14/2026,,,
York,YPX,Computer Security,Offer,90.17,12/8/2025,,,
York,YRA,Digital Media (BA) – Lassonde School of Engineering,Offer,93.83,12/9/2025,,,$2000 automatic entrance scholarship
York,YRD,Human Rights & Equity Studies,Offer,90.33,12/10/2025,,,
York,YRH,Interdisciplinary Social Science,Offer,90,12/8/2025,,,
York,YRK,Philosophy,Offer,88.83,12/8/2025,,,
York,YSA,Biotechnology,Offer,92.83,12/4/2025,,,my lovelies im back yes york i got in :P ill be back soon (P.S. I KNOW I KEEP CHANGING THE APPLICATION SENT DATE BUT BRO LIKE I KEEP MESSING IT UP IM SAWRY)
York,YSA,Biotechnology,Offer,89.9,12/5/2025,,,
York,YSA,Biotechnology + Co-op,Offer,88,12/15/2025,,,
York,YSB,Biology,Offer,88.2,12/9/2025,,,
York,YSB,Biology,Offer,88,12/13/2025,,,
York,YSB,Biology,Offer,85,12/13/2025,,,$1000 entrance scholarship
York,YSB,Biology,Offer,87.83,12/15/2025,,,
York,YSB,Biology,Offer,88,12/27/2025,,,
York,YSB,Biology,Offer,92.5,1/8/2026,,,1500 $ scholarship
York,YSB,Biology,Offer,86.93,3/17/2026,,,
York,YSC,Chemistry (Pharmaceutical & Biological Chemistry),Offer,86.17,12/15/2025,,,
York,YSF,Biochemistry (BSc - Co-op available),Offer,93.5,12/15/2025,,,I already have all my top 6 12U courses.
York,YSF,Biochemistry (BSc Spec. Hons),Offer,91,12/15/2025,,,
York,YSG,Computer Science,Offer,98.67,12/8/2025,,,
York,YSG,Computer Science,Offer,95.5,12/9/2025,,,
York,YSG,Computer Science,Offer,92,12/18/2025,,,2k scholarship aswell
York,YSM,Applied Mathematics (BSc),Offer,92.83,12/9/2025,,,$2000 entrance scholarship
York,YSM,Applied Mathematics (BSc),Offer,95.17,12/10/2025,,,"I am an IB student, but I submitted my converted scores, and btw best of luck if your applying."
York,YSU,"Undecided Major (BSc, First year only)",Offer,87,1/6/2026,,,"Took all AP courses in grade 11, only took AP advanced functions, AP computer science, and AP biology."
York,YSW,Biomedical Science,Offer,84,10/27/2025,,,
York,YSW,Biomedical Science,Offer,85.45,10/29/2025,,,"also got a $1000 general entrance scholarship, i was not expecting any of this"
York,YSW,Biomedical Science,Offer,90.67,12/8/2025,,,"$2000 scholarship, Keele campus, I applied for the BSc program"
York,YSW,Biomedical Science,Offer,90.33,12/8/2025,,,2000k scholarship
York,YSW,Biomedical Science,Offer,84,12/11/2025,,,
York,YSW,Biomedical Science,Offer,92,12/12/2025,,,
York,YSW,Biomedical Science,Offer,91,12/12/2025,,,
York,YSW,Biomedical Science,Offer,90.33,12/13/2025,,,"$2000 entrance scholarship, I applied for the concurrent BEd program along with biomed but I will have to do a supp app for that so only biomed was accepted. Top 6: MHF4U = 95, SCH4U = 77, IDC4U (AP Deconstructing Anti-Black Racism) = 89, ENG4U = 94, SCH3U = 94, SBI3U = 93"
